cluster_id,application_id,start_time,end_time,duration_sec
1448006111297,application_1448006111297_0137,2016-04-07 10:50:48,2016-04-07 10:51:19,31.0
1448006111297,application_1448006111297_0137,2016-04-07 10:50:50,2016-04-07 11:26:32,2142.0
1448006111297,application_1448006111297_0137,2016-04-07 10:50:50,2016-04-07 10:51:19,29.0
1448006111297,application_1448006111297_0137,2016-04-07 10:50:51,2016-04-07 10:51:22,31.0
1448006111297,application_1448006111297_0137,2016-04-07 10:50:52,2016-04-07 10:51:22,30.0
1448006111297,application_1448006111297_0137,2016-04-07 10:50:55,2016-04-07 10:51:27,32.0
1448006111297,application_1448006111297_0137,2016-04-07 10:50:57,2016-04-07 10:51:27,30.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:03,2016-04-07 10:51:34,31.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:05,2016-04-07 10:51:34,29.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:08,2016-04-07 11:26:51,2143.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:11,2016-04-07 11:26:51,2140.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:19,2016-04-07 11:27:01,2142.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:21,2016-04-07 11:27:04,2143.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:21,2016-04-07 11:27:01,2140.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:23,2016-04-07 11:27:04,2141.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:24,2016-04-07 11:27:07,2143.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:27,2016-04-07 11:27:07,2140.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:29,2016-04-07 11:27:11,2142.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:30,2016-04-07 11:27:13,2143.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:31,2016-04-07 11:27:13,2142.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:31,2016-04-07 11:27:11,2140.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:35,2016-04-07 11:27:18,2143.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:36,2016-04-07 11:27:18,2142.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:43,2016-04-07 11:27:26,2143.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:44,2016-04-07 11:27:26,2142.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:48,2016-04-07 10:52:19,31.0
1448006111297,application_1448006111297_0137,2016-04-07 10:51:49,2016-04-07 10:52:19,30.0
1448006111297,application_1448006111297_0137,2016-04-07 10:52:27,2016-04-07 11:28:11,2144.0
1448006111297,application_1448006111297_0137,2016-04-07 10:52:29,2016-04-07 11:28:11,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:39:58,2016-04-07 12:15:41,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:00,2016-04-07 12:15:41,2141.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:03,2016-04-07 12:15:53,2150.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:11,2016-04-07 12:15:53,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:12,2016-04-07 12:15:53,2141.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:30,2016-04-07 12:16:13,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:30,2016-04-07 12:16:13,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:38,2016-04-07 12:16:20,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:38,2016-04-07 12:16:20,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:47,2016-04-07 12:16:30,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:48,2016-04-07 12:16:30,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:54,2016-04-07 12:16:37,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:54,2016-04-07 12:16:37,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:56,2016-04-07 12:16:38,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:40:56,2016-04-07 12:16:38,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:41:16,2016-04-07 12:16:58,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:41:17,2016-04-07 12:16:58,2141.0
1448006111297,application_1448006111297_0138,2016-04-07 11:41:43,2016-04-07 12:17:26,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:41:44,2016-04-07 12:17:26,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:42:26,2016-04-07 12:18:09,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:42:26,2016-04-07 12:18:09,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:42:52,2016-04-07 12:18:36,2144.0
1448006111297,application_1448006111297_0138,2016-04-07 11:42:53,2016-04-07 12:18:36,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:36,2016-04-07 12:19:18,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:36,2016-04-07 12:19:18,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:38,2016-04-07 12:19:20,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:38,2016-04-07 12:19:20,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:42,2016-04-07 12:19:25,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:44,2016-04-07 12:19:25,2141.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:53,2016-04-07 12:19:36,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:53,2016-04-07 12:19:36,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:57,2016-04-07 12:19:40,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:43:57,2016-04-07 12:19:40,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:44:33,2016-04-07 12:20:16,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:44:33,2016-04-07 12:20:16,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:44:43,2016-04-07 12:20:26,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:44:43,2016-04-07 12:20:26,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:44:46,2016-04-07 12:20:29,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:44:46,2016-04-07 12:20:29,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:06,2016-04-07 12:20:49,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:08,2016-04-07 12:20:49,2141.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:15,2016-04-07 12:20:59,2144.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:16,2016-04-07 12:20:59,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:19,2016-04-07 12:21:01,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:20,2016-04-07 12:21:01,2141.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:23,2016-04-07 12:21:05,2142.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:24,2016-04-07 12:21:05,2141.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:26,2016-04-07 12:21:09,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:26,2016-04-07 12:21:09,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:28,2016-04-07 12:21:11,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:28,2016-04-07 12:21:11,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:32,2016-04-07 12:21:15,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:33,2016-04-07 12:21:16,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:40,2016-04-07 12:21:24,2144.0
1448006111297,application_1448006111297_0138,2016-04-07 11:45:41,2016-04-07 12:21:24,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:46:25,2016-04-07 12:22:08,2143.0
1448006111297,application_1448006111297_0138,2016-04-07 11:46:26,2016-04-07 12:22:08,2142.0
1460011102909,application_1460011102909_0176,2016-07-26 11:54:39,2016-07-26 12:08:35,836.0
1460011102909,application_1460011102909_0176,2016-07-26 11:55:13,2016-07-26 12:09:09,836.0
1460011102909,application_1460011102909_0176,2016-07-26 11:55:24,2016-07-26 12:09:20,836.0
1460011102909,application_1460011102909_0176,2016-07-26 11:55:41,2016-07-26 12:09:37,836.0
1460011102909,application_1460011102909_0176,2016-07-26 11:55:54,2016-07-26 12:09:50,836.0
1460011102909,application_1460011102909_0176,2016-07-26 11:55:57,2016-07-26 12:02:27,390.0
1460011102909,application_1460011102909_0176,2016-07-26 11:56:32,2016-07-26 12:10:27,835.0
1460011102909,application_1460011102909_0176,2016-07-26 11:57:18,2016-07-26 12:11:13,835.0
1460011102909,application_1460011102909_0176,2016-07-26 11:58:34,2016-07-26 12:12:30,836.0
1460011102909,application_1460011102909_0176,2016-07-26 11:59:19,2016-07-26 12:13:15,836.0
1460011102909,application_1460011102909_0176,2016-07-26 12:00:26,2016-07-26 12:14:31,845.0
1460011102909,application_1460011102909_0176,2016-07-26 12:00:33,2016-07-26 12:14:30,837.0
1460011102909,application_1460011102909_0176,2016-07-26 12:00:34,2016-07-26 12:14:30,836.0
1460011102909,application_1460011102909_0176,2016-07-26 12:00:39,2016-07-26 12:14:34,835.0
1460011102909,application_1460011102909_0176,2016-07-26 12:00:46,2016-07-26 12:14:42,836.0
1460011102909,application_1460011102909_0176,2016-07-26 12:01:11,2016-07-26 12:15:08,837.0
1460011102909,application_1460011102909_0176,2016-07-26 12:02:32,2016-07-26 12:16:29,837.0
1460011102909,application_1460011102909_0176,2016-07-26 12:02:37,2016-07-26 12:16:34,837.0
1460011102909,application_1460011102909_0176,2016-07-26 12:03:10,2016-07-26 12:17:07,837.0
1460011102909,application_1460011102909_0176,2016-07-26 12:03:27,2016-07-26 12:17:23,836.0
1460011102909,application_1460011102909_0176,2016-07-26 12:03:33,2016-07-26 12:17:29,836.0
1460011102909,application_1460011102909_0176,2016-07-26 12:03:39,2016-07-26 12:17:36,837.0
1460011102909,application_1460011102909_0176,2016-07-26 12:03:47,2016-07-26 12:17:43,836.0
1460011102909,application_1460011102909_0176,2016-07-26 12:03:49,2016-07-26 12:17:45,836.0
1460011102909,application_1460011102909_0176,2016-07-26 12:03:56,2016-07-26 12:17:52,836.0
1460011102909,application_1460011102909_0176,2016-07-26 12:04:11,2016-07-26 12:18:07,836.0
1460011102909,application_1460011102909_0176,2016-07-26 12:05:28,2016-07-26 12:19:25,837.0
1460011102909,application_1460011102909_0176,2016-07-26 12:05:29,2016-07-26 12:19:25,836.0
1472621869829,application_1472621869829_0081,2016-09-09 07:43:47,2016-09-09 07:44:12,25.0
1472621869829,application_1472621869829_0081,2016-09-09 07:43:47,2016-09-09 07:44:12,25.0
1472621869829,application_1472621869829_0081,2016-09-09 07:43:49,2016-09-09 07:44:12,23.0
1472621869829,application_1472621869829_0082,2016-09-09 07:45:49,2016-09-09 07:45:59,10.0
1472621869829,application_1472621869829_0082,2016-09-09 07:45:50,2016-09-09 07:45:59,9.0
1472621869829,application_1472621869829_0082,2016-09-09 07:45:52,2016-09-09 07:45:59,7.0
1472621869829,application_1472621869829_0083,2016-09-09 07:46:50,2016-09-09 07:47:08,18.0
1472621869829,application_1472621869829_0083,2016-09-09 07:46:50,2016-09-09 07:47:09,19.0
1472621869829,application_1472621869829_0083,2016-09-09 07:46:52,2016-09-09 07:47:08,16.0
1472621869829,application_1472621869829_0084,2016-09-09 07:48:25,2016-09-09 07:48:49,24.0
1472621869829,application_1472621869829_0084,2016-09-09 07:48:25,2016-09-09 07:48:49,24.0
1472621869829,application_1472621869829_0084,2016-09-09 07:48:27,2016-09-09 07:48:49,22.0
1472621869829,application_1472621869829_0085,2016-09-09 07:51:18,2016-09-09 07:51:44,26.0
1472621869829,application_1472621869829_0085,2016-09-09 07:51:19,2016-09-09 07:51:44,25.0
1472621869829,application_1472621869829_0085,2016-09-09 07:51:21,2016-09-09 07:51:44,23.0
1472621869829,application_1472621869829_0086,2016-09-09 07:52:43,2016-09-09 07:53:05,22.0
1472621869829,application_1472621869829_0086,2016-09-09 07:52:44,2016-09-09 07:53:05,21.0
1472621869829,application_1472621869829_0086,2016-09-09 07:52:45,2016-09-09 07:53:05,20.0
1472621869829,application_1472621869829_0087,2016-09-09 08:04:46,2016-09-09 08:05:19,33.0
1472621869829,application_1472621869829_0087,2016-09-09 08:04:51,2016-09-09 08:05:19,28.0
1472621869829,application_1472621869829_0087,2016-09-09 08:04:53,2016-09-09 08:05:19,26.0
1472621869829,application_1472621869829_0088,2016-09-09 10:06:51,2016-09-09 10:07:06,15.0
1472621869829,application_1472621869829_0088,2016-09-09 10:06:52,2016-09-09 10:07:06,14.0
1474351042505,application_1474351042505_2578,2016-11-18 22:30:06,2016-11-19 00:59:04,8938.0
1485248649253,application_1485248649253_0001,2017-01-24 17:00:28,2017-01-24 17:00:35,7.0
1485248649253,application_1485248649253_0001,2017-01-24 17:06:30,2017-01-24 17:06:37,7.0
1485248649253,application_1485248649253_0001,2017-01-24 17:08:10,2017-01-24 17:08:19,9.0
1485248649253,application_1485248649253_0001,2017-01-24 17:10:00,2017-01-24 17:10:08,8.0
1485248649253,application_1485248649253_0001,2017-01-24 17:10:12,2017-01-24 17:10:20,8.0
1485248649253,application_1485248649253_0001,2017-01-24 17:11:03,2017-01-24 17:11:11,8.0
1485248649253,application_1485248649253_0001,2017-01-24 17:11:16,2017-01-24 17:11:24,8.0
1485248649253,application_1485248649253_0001,2017-01-24 17:11:30,2017-01-24 17:11:38,8.0
1485248649253,application_1485248649253_0001,2017-01-24 17:11:42,2017-01-24 17:11:49,7.0
1485248649253,application_1485248649253_0001,2017-01-24 17:11:52,2017-01-24 17:11:59,7.0
1485248649253,application_1485248649253_0001,2017-01-24 17:12:02,2017-01-24 17:12:10,8.0
1485248649253,application_1485248649253_0001,2017-01-24 17:12:23,2017-01-24 17:12:31,8.0
1485248649253,application_1485248649253_0001,2017-01-24 17:13:12,2017-01-24 17:13:19,7.0
1485248649253,application_1485248649253_0002,2017-02-01 11:58:08,2017-02-01 15:53:06,14098.0
1485248649253,application_1485248649253_0002,2017-02-01 12:00:45,2017-02-01 19:17:41,26216.0
1485248649253,application_1485248649253_0002,2017-02-01 12:02:23,2017-02-01 15:59:21,14218.0
1485248649253,application_1485248649253_0002,2017-02-01 14:21:10,2017-02-01 17:43:06,12116.0
1485248649253,application_1485248649253_0002,2017-02-01 15:55:35,2017-02-01 20:22:37,16022.0
1485248649253,application_1485248649253_0002,2017-02-01 16:06:42,2017-02-01 19:11:35,11093.0
1485248649253,application_1485248649253_0002,2017-02-01 17:33:29,2017-02-01 19:06:33,5584.0
1485248649253,application_1485248649253_0002,2017-02-01 17:42:06,2017-02-01 19:08:08,5162.0
1485248649253,application_1485248649253_0002,2017-02-01 19:05:36,2017-02-01 20:14:50,4154.0
1485248649253,application_1485248649253_0002,2017-02-01 19:07:04,2017-02-01 20:21:01,4437.0
1485248649253,application_1485248649253_0002,2017-02-01 19:11:49,2017-02-01 20:24:47,4378.0
1485248649253,application_1485248649253_0002,2017-02-01 19:12:19,2017-02-01 20:25:33,4394.0
1485248649253,application_1485248649253_0002,2017-02-01 20:19:56,2017-02-01 21:49:55,5399.0
1485248649253,application_1485248649253_0002,2017-02-01 20:20:01,2017-02-01 20:22:11,130.0
1485248649253,application_1485248649253_0002,2017-02-01 20:23:06,2017-02-01 23:28:05,11099.0
1485248649253,application_1485248649253_0002,2017-02-01 20:23:39,2017-02-01 21:58:37,5698.0
1485248649253,application_1485248649253_0002,2017-02-01 20:24:40,2017-02-02 01:00:41,16561.0
1485248649253,application_1485248649253_0002,2017-02-01 20:25:24,2017-02-01 20:27:34,130.0
1485248649253,application_1485248649253_0002,2017-02-01 20:26:22,2017-02-01 21:58:21,5519.0
1485248649253,application_1485248649253_0002,2017-02-01 21:51:55,2017-02-02 02:12:58,15663.0
1485248649253,application_1485248649253_0002,2017-02-01 21:58:01,2017-02-02 02:27:02,16141.0
1485248649253,application_1485248649253_0002,2017-02-01 22:07:02,2017-02-02 03:28:56,19314.0
1485248649253,application_1485248649253_0002,2017-02-01 23:31:57,2017-02-02 03:30:45,14328.0
1485248649253,application_1485248649253_0002,2017-02-02 00:58:42,2017-02-02 03:26:27,8865.0
1485248649253,application_1485248649253_0002,2017-02-02 02:15:05,2017-02-02 03:25:44,4239.0
1485248649253,application_1485248649253_0003,2017-02-09 19:44:21,2017-02-09 19:44:28,7.0
1485248649253,application_1485248649253_0003,2017-02-09 19:49:24,2017-02-09 19:49:30,6.0
1485248649253,application_1485248649253_0003,2017-02-09 19:50:41,2017-02-09 19:50:48,7.0
1485248649253,application_1485248649253_0003,2017-02-09 19:51:26,2017-02-09 19:51:34,8.0
1485248649253,application_1485248649253_0003,2017-02-09 19:51:53,2017-02-09 19:52:00,7.0
1485248649253,application_1485248649253_0003,2017-02-09 19:51:59,2017-02-09 19:52:06,7.0
1485248649253,application_1485248649253_0003,2017-02-09 19:52:33,2017-02-09 19:52:41,8.0
1485248649253,application_1485248649253_0003,2017-02-09 19:52:53,2017-02-09 19:53:00,7.0
1485248649253,application_1485248649253_0003,2017-02-09 19:53:51,2017-02-09 19:53:59,8.0
1485248649253,application_1485248649253_0003,2017-02-09 19:54:37,2017-02-09 19:54:43,6.0
1485248649253,application_1485248649253_0003,2017-02-09 19:55:12,2017-02-09 19:55:19,7.0
1485248649253,application_1485248649253_0003,2017-02-09 19:55:32,2017-02-09 19:55:40,8.0
1485248649253,application_1485248649253_0003,2017-02-09 19:55:44,2017-02-09 19:55:52,8.0
1485248649253,application_1485248649253_0003,2017-02-09 19:55:57,2017-02-09 19:56:04,7.0
1485248649253,application_1485248649253_0003,2017-02-09 19:56:23,2017-02-09 19:56:31,8.0
1485248649253,application_1485248649253_0004,2017-02-09 19:56:35,2017-02-09 19:56:42,7.0
1485248649253,application_1485248649253_0004,2017-02-09 19:57:54,2017-02-09 19:58:01,7.0
1485248649253,application_1485248649253_0004,2017-02-09 19:58:39,2017-02-09 19:58:46,7.0
1485248649253,application_1485248649253_0004,2017-02-09 19:59:05,2017-02-09 19:59:13,8.0
1485248649253,application_1485248649253_0004,2017-02-09 19:59:12,2017-02-09 19:59:19,7.0
1485248649253,application_1485248649253_0004,2017-02-09 19:59:41,2017-02-09 19:59:46,5.0
1485248649253,application_1485248649253_0004,2017-02-09 19:59:46,2017-02-09 19:59:53,7.0
1485248649253,application_1485248649253_0004,2017-02-09 20:00:06,2017-02-09 20:00:12,6.0
1485248649253,application_1485248649253_0004,2017-02-09 20:01:04,2017-02-09 20:01:11,7.0
1485248649253,application_1485248649253_0004,2017-02-09 20:01:49,2017-02-09 20:01:55,6.0
1485248649253,application_1485248649253_0004,2017-02-09 20:02:25,2017-02-09 20:02:32,7.0
1485248649253,application_1485248649253_0004,2017-02-09 20:02:45,2017-02-09 20:02:52,7.0
1485248649253,application_1485248649253_0004,2017-02-09 20:02:57,2017-02-09 20:03:04,7.0
1485248649253,application_1485248649253_0004,2017-02-09 20:03:01,2017-02-09 20:03:05,4.0
1485248649253,application_1485248649253_0004,2017-02-09 20:03:36,2017-02-09 20:03:43,7.0
1485248649253,application_1485248649253_0005,2017-02-09 20:17:48,2017-02-09 20:17:54,6.0
1485248649253,application_1485248649253_0005,2017-02-09 20:19:52,2017-02-09 20:19:58,6.0
1485248649253,application_1485248649253_0005,2017-02-09 20:20:18,2017-02-09 20:20:25,7.0
